esemeny_id;gep_azonosito;datum;kezdes_idopont;vege_idopont;idotartam_perc;tevekenyseg_kod;megjegyzes
4239;HA-ENY;2025.01.26;14:00:00;15:00:00;60,00;o;
4240;HA-ENY;2025.01.26;15:00:00;16:00:00;60,00;m;
4241;HA-ENY;2025.01.26;16:00:00;17:00:00;60,00;m;
4242;HA-ENY;2025.01.26;17:00:00;18:00:00;60,00;m;
4243;HA-ENY;2025.01.26;18:00:00;19:00:00;60,00;m;
4244;HA-ENY;2025.01.26;19:00:00;20:00:00;60,00;m;
4245;HA-ENY;2025.01.26;20:00:00;21:00:00;60,00;m;
4246;HA-ENY;2025.01.26;21:00:00;22:00:00;60,00;m;
4247;HA-ENY;2025.01.26;22:00:00;23:00:00;60,00;m;
4248;HA-ENY;2025.01.26;23:00:00;0:00:00;60,00;m;
4249;HA-ENY;2025.01.27;0:00:00;1:00:00;60,00;m;
4250;HA-ENY;2025.01.27;1:00:00;2:00:00;60,00;m;
4251;HA-ENY;2025.01.27;2:00:00;3:00:00;60,00;m;
4252;HA-ENY;2025.01.27;3:00:00;4:00:00;60,00;m;
4253;HA-ENY;2025.01.27;4:00:00;5:00:00;60,00;m;
4254;HA-ENY;2025.01.27;5:00:00;6:00:00;60,00;m;
4255;HA-ENY;2025.01.27;6:00:00;7:00:00;60,00;m;
4256;HA-ENY;2025.01.27;7:00:00;8:00:00;60,00;o;
4257;HA-ENY;2025.01.27;8:00:00;9:00:00;60,00;o;
4258;HA-ENY;2025.01.27;9:00:00;10:00:00;60,00;o;
4259;HA-ENY;2025.01.27;10:00:00;11:00:00;60,00;o;
4260;HA-ENY;2025.01.27;11:00:00;12:00:00;60,00;o;
4261;HA-ENY;2025.01.27;12:00:00;13:00:00;60,00;r;
4262;HA-ENY;2025.01.27;13:00:00;14:00:00;60,00;r;
4263;HA-ENY;2025.01.27;14:00:00;15:00:00;60,00;cs;
4264;HA-ENY;2025.01.27;15:00:00;16:00:00;60,00;r;
4265;HA-ENY;2025.01.27;16:00:00;17:00:00;60,00;r;
4266;HA-ENY;2025.01.27;17:00:00;18:00:00;60,00;m;
4267;HA-ENY;2025.01.27;18:00:00;19:00:00;60,00;m;
4268;HA-ENY;2025.01.27;19:00:00;20:00:00;60,00;m;
4269;HA-ENY;2025.01.27;20:00:00;21:00:00;60,00;m;
4270;HA-ENY;2025.01.27;21:00:00;22:00:00;60,00;m;
4271;HA-ENY;2025.01.27;22:00:00;23:00:00;60,00;m;
4272;HA-ENY;2025.01.27;23:00:00;0:00:00;60,00;m;
4273;HA-ENY;2025.01.28;0:00:00;1:00:00;60,00;m;
4274;HA-ENY;2025.01.28;1:00:00;2:00:00;60,00;m;
4275;HA-ENY;2025.01.28;2:00:00;3:00:00;60,00;m;
4276;HA-ENY;2025.01.28;3:00:00;4:00:00;60,00;m;
4277;HA-ENY;2025.01.28;4:00:00;5:00:00;60,00;m;
4278;HA-ENY;2025.01.28;5:00:00;6:00:00;60,00;m;
4279;HA-ENY;2025.01.28;6:00:00;7:00:00;60,00;m;
4280;HA-ENY;2025.01.28;7:00:00;8:00:00;60,00;r;
4281;HA-ENY;2025.01.28;8:00:00;9:00:00;60,00;r;
4282;HA-ENY;2025.01.28;9:00:00;10:00:00;60,00;r;
4283;HA-ENY;2025.01.28;10:00:00;11:00:00;60,00;r;
4284;HA-ENY;2025.01.28;11:00:00;12:00:00;60,00;cs;
4285;HA-ENY;2025.01.28;12:00:00;13:00:00;60,00;d;
4286;HA-ENY;2025.01.28;13:00:00;14:00:00;60,00;d;
4287;HA-ENY;2025.01.28;14:00:00;15:00:00;60,00;d;
4288;HA-ENY;2025.01.28;15:00:00;16:00:00;60,00;d;
4289;HA-ENY;2025.01.28;16:00:00;17:00:00;60,00;dh;
4290;HA-ENY;2025.01.28;17:00:00;18:00:00;60,00;m;
4291;HA-ENY;2025.01.28;18:00:00;19:00:00;60,00;m;
4292;HA-ENY;2025.01.28;19:00:00;20:00:00;60,00;m;
4293;HA-ENY;2025.01.28;20:00:00;21:00:00;60,00;m;
4294;HA-ENY;2025.01.28;21:00:00;22:00:00;60,00;m;
4295;HA-ENY;2025.01.28;22:00:00;23:00:00;60,00;m;
4296;HA-ENY;2025.01.28;23:00:00;0:00:00;60,00;m;
4297;HA-ENY;2025.01.29;0:00:00;1:00:00;60,00;m;
4298;HA-ENY;2025.01.29;1:00:00;2:00:00;60,00;m;
4299;HA-ENY;2025.01.29;2:00:00;3:00:00;60,00;m;
4300;HA-ENY;2025.01.29;3:00:00;4:00:00;60,00;m;
4301;HA-ENY;2025.01.29;4:00:00;5:00:00;60,00;m;
4302;HA-ENY;2025.01.29;5:00:00;6:00:00;60,00;m;
4303;HA-ENY;2025.01.29;6:00:00;7:00:00;60,00;m;
4304;HA-ENY;2025.01.29;7:00:00;8:00:00;60,00;d;
4305;HA-ENY;2025.01.29;8:00:00;9:00:00;60,00;d;
4306;HA-ENY;2025.01.29;9:00:00;10:00:00;60,00;d;
4307;HA-ENY;2025.01.29;10:00:00;11:00:00;60,00;d;
4308;HA-ENY;2025.01.29;11:00:00;12:00:00;60,00;cs;
4309;HA-ENY;2025.01.29;12:00:00;13:00:00;60,00;r;
4310;HA-ENY;2025.01.29;13:00:00;14:00:00;60,00;r;
4311;HA-ENY;2025.01.29;14:00:00;15:00:00;60,00;r;
4312;HA-ENY;2025.01.29;15:00:00;16:00:00;60,00;r;
4313;HA-ENY;2025.01.29;16:00:00;17:00:00;60,00;dh;
4314;HA-ENY;2025.01.29;17:00:00;18:00:00;60,00;m;
4315;HA-ENY;2025.01.29;18:00:00;19:00:00;60,00;m;
4316;HA-ENY;2025.01.29;19:00:00;20:00:00;60,00;m;
4317;HA-ENY;2025.01.29;20:00:00;21:00:00;60,00;m;
4318;HA-ENY;2025.01.29;21:00:00;22:00:00;60,00;m;
4319;HA-ENY;2025.01.29;22:00:00;23:00:00;60,00;m;
4320;HA-ENY;2025.01.29;23:00:00;0:00:00;60,00;m;
4321;HA-ENY;2025.01.30;0:00:00;1:00:00;60,00;m;
4322;HA-ENY;2025.01.30;1:00:00;2:00:00;60,00;m;
4323;HA-ENY;2025.01.30;2:00:00;3:00:00;60,00;m;
4324;HA-ENY;2025.01.30;3:00:00;4:00:00;60,00;m;
4325;HA-ENY;2025.01.30;4:00:00;5:00:00;60,00;m;
4326;HA-ENY;2025.01.30;5:00:00;6:00:00;60,00;m;
4327;HA-ENY;2025.01.30;6:00:00;7:00:00;60,00;m;
4328;HA-ENY;2025.01.30;7:00:00;8:00:00;60,00;d;
4329;HA-ENY;2025.01.30;8:00:00;9:00:00;60,00;d;
4330;HA-ENY;2025.01.30;9:00:00;10:00:00;60,00;d;
4331;HA-ENY;2025.01.30;10:00:00;11:00:00;60,00;d;
4332;HA-ENY;2025.01.30;11:00:00;12:00:00;60,00;cs;
4333;HA-ENY;2025.01.30;12:00:00;13:00:00;60,00;r;
4334;HA-ENY;2025.01.30;13:00:00;14:00:00;60,00;r;
4335;HA-ENY;2025.01.30;14:00:00;15:00:00;60,00;r;
4336;HA-ENY;2025.01.30;15:00:00;16:00:00;60,00;r;
4337;HA-ENY;2025.01.30;16:00:00;17:00:00;60,00;dh;
4338;HA-ENY;2025.01.30;17:00:00;18:00:00;60,00;m;
4339;HA-ENY;2025.01.30;18:00:00;19:00:00;60,00;m;
4340;HA-ENY;2025.01.30;19:00:00;20:00:00;60,00;m;
4341;HA-ENY;2025.01.30;20:00:00;21:00:00;60,00;m;
4342;HA-ENY;2025.01.30;21:00:00;22:00:00;60,00;m;
4343;HA-ENY;2025.01.30;22:00:00;23:00:00;60,00;m;
4344;HA-ENY;2025.01.30;23:00:00;0:00:00;60,00;m;
4345;HA-ENY;2025.01.31;0:00:00;1:00:00;60,00;m;
4346;HA-ENY;2025.01.31;1:00:00;2:00:00;60,00;m;
4347;HA-ENY;2025.01.31;2:00:00;3:00:00;60,00;m;
4348;HA-ENY;2025.01.31;3:00:00;4:00:00;60,00;m;
4349;HA-ENY;2025.01.31;4:00:00;5:00:00;60,00;m;
4350;HA-ENY;2025.01.31;5:00:00;6:00:00;60,00;m;
4351;HA-ENY;2025.01.31;6:00:00;7:00:00;60,00;m;
4352;HA-ENY;2025.01.31;7:00:00;8:00:00;60,00;o;
4353;HA-ENY;2025.01.31;8:00:00;9:00:00;60,00;o;
4354;HA-ENY;2025.01.31;9:00:00;10:00:00;60,00;a;
4355;HA-ENY;2025.01.31;10:00:00;11:00:00;60,00;a;
4356;HA-ENY;2025.01.31;11:00:00;12:00:00;60,00;a;
4357;HA-ENY;2025.01.31;12:00:00;13:00:00;60,00;a;
4358;HA-ENY;2025.01.31;13:00:00;14:00:00;60,00;o;
4359;HA-ENY;2025.01.31;14:00:00;15:00:00;60,00;o;
4360;HA-ENY;2025.01.31;15:00:00;16:00:00;60,00;o;
4361;HA-ENY;2025.01.31;16:00:00;17:00:00;60,00;o;
4362;HA-ENY;2025.01.31;17:00:00;18:00:00;60,00;m;
4363;HA-ENY;2025.01.31;18:00:00;19:00:00;60,00;m;
4364;HA-ENY;2025.01.31;19:00:00;20:00:00;60,00;m;
4365;HA-ENY;2025.01.31;20:00:00;21:00:00;60,00;m;
4366;HA-ENY;2025.01.31;21:00:00;22:00:00;60,00;m;
4367;HA-ENY;2025.01.31;22:00:00;23:00:00;60,00;m;
4368;HA-ENY;2025.01.31;23:00:00;0:00:00;60,00;m;
4369;HA-ENY;2025.02.01;0:00:00;1:00:00;60,00;m;
4370;HA-ENY;2025.02.01;1:00:00;2:00:00;60,00;m;
4371;HA-ENY;2025.02.01;2:00:00;3:00:00;60,00;m;
4372;HA-ENY;2025.02.01;3:00:00;4:00:00;60,00;m;
4373;HA-ENY;2025.02.01;4:00:00;5:00:00;60,00;m;
4374;HA-ENY;2025.02.01;5:00:00;6:00:00;60,00;m;
4375;HA-ENY;2025.02.01;6:00:00;7:00:00;60,00;m;
4376;HA-ENY;2025.02.01;7:00:00;8:00:00;60,00;m;
4377;HA-ENY;2025.02.01;8:00:00;9:00:00;60,00;m;
4378;HA-ENY;2025.02.01;9:00:00;10:00:00;60,00;o;
4379;HA-ENY;2025.02.01;10:00:00;11:00:00;60,00;o;
4380;HA-ENY;2025.02.01;11:00:00;12:00:00;60,00;o;
4381;HA-ENY;2025.02.01;12:00:00;13:00:00;60,00;o;
4382;HA-ENY;2025.02.01;13:00:00;14:00:00;60,00;o;
4383;HA-ENY;2025.02.01;14:00:00;15:00:00;60,00;o;
4384;HA-ENY;2025.02.01;15:00:00;16:00:00;60,00;m;
4385;HA-ENY;2025.02.01;16:00:00;17:00:00;60,00;m;
4386;HA-ENY;2025.02.01;17:00:00;18:00:00;60,00;m;
4387;HA-ENY;2025.02.01;18:00:00;19:00:00;60,00;m;
4388;HA-ENY;2025.02.01;19:00:00;20:00:00;60,00;m;
4389;HA-ENY;2025.02.01;20:00:00;21:00:00;60,00;m;
4390;HA-ENY;2025.02.01;21:00:00;22:00:00;60,00;m;
4391;HA-ENY;2025.02.01;22:00:00;23:00:00;60,00;m;
4392;HA-ENY;2025.02.01;23:00:00;0:00:00;60,00;m;
4393;HA-ENY;2025.02.02;0:00:00;1:00:00;60,00;m;
4394;HA-ENY;2025.02.02;1:00:00;2:00:00;60,00;m;
4395;HA-ENY;2025.02.02;2:00:00;3:00:00;60,00;m;
4396;HA-ENY;2025.02.02;3:00:00;4:00:00;60,00;m;
4397;HA-ENY;2025.02.02;4:00:00;5:00:00;60,00;m;
4398;HA-ENY;2025.02.02;5:00:00;6:00:00;60,00;m;
4399;HA-ENY;2025.02.02;6:00:00;7:00:00;60,00;m;
4400;HA-ENY;2025.02.02;7:00:00;8:00:00;60,00;m;
4401;HA-ENY;2025.02.02;8:00:00;9:00:00;60,00;m;
4402;HA-ENY;2025.02.02;9:00:00;10:00:00;60,00;o;
4403;HA-ENY;2025.02.02;10:00:00;11:00:00;60,00;o;
4404;HA-ENY;2025.02.02;11:00:00;12:00:00;60,00;o;
4405;HA-ENY;2025.02.02;12:00:00;13:00:00;60,00;o;
4406;HA-ENY;2025.02.02;13:00:00;14:00:00;60,00;o;
4407;HA-ENY;2025.02.02;14:00:00;15:00:00;60,00;o;
4408;HA-ENY;2025.02.02;15:00:00;16:00:00;60,00;m;
4409;HA-ENY;2025.02.02;16:00:00;17:00:00;60,00;m;
4410;HA-ENY;2025.02.02;17:00:00;18:00:00;60,00;m;
4411;HA-ENY;2025.02.02;18:00:00;19:00:00;60,00;m;
4412;HA-ENY;2025.02.02;19:00:00;20:00:00;60,00;m;
4413;HA-ENY;2025.02.02;20:00:00;21:00:00;60,00;m;
4414;HA-ENY;2025.02.02;21:00:00;22:00:00;60,00;m;
4415;HA-ENY;2025.02.02;22:00:00;23:00:00;60,00;m;
4416;HA-ENY;2025.02.02;23:00:00;0:00:00;60,00;m;
4417;HA-ENY;2025.02.03;0:00:00;1:00:00;60,00;m;
4418;HA-ENY;2025.02.03;1:00:00;2:00:00;60,00;m;
4419;HA-ENY;2025.02.03;2:00:00;3:00:00;60,00;m;
4420;HA-ENY;2025.02.03;3:00:00;4:00:00;60,00;m;
4421;HA-ENY;2025.02.03;4:00:00;5:00:00;60,00;m;
4422;HA-ENY;2025.02.03;5:00:00;6:00:00;60,00;m;
4423;HA-ENY;2025.02.03;6:00:00;7:00:00;60,00;m;
4424;HA-ENY;2025.02.03;7:00:00;8:00:00;60,00;a;
4425;HA-ENY;2025.02.03;8:00:00;9:00:00;60,00;a;
4426;HA-ENY;2025.02.03;9:00:00;10:00:00;60,00;a;
4427;HA-ENY;2025.02.03;10:00:00;11:00:00;60,00;a;
4428;HA-ENY;2025.02.03;11:00:00;12:00:00;60,00;cs;
4429;HA-ENY;2025.02.03;12:00:00;13:00:00;60,00;r;
4430;HA-ENY;2025.02.03;13:00:00;14:00:00;60,00;r;
4431;HA-ENY;2025.02.03;14:00:00;15:00:00;60,00;r;
4432;HA-ENY;2025.02.03;15:00:00;16:00:00;60,00;r;
4433;HA-ENY;2025.02.03;16:00:00;17:00:00;60,00;dh;
4434;HA-ENY;2025.02.03;17:00:00;18:00:00;60,00;dh;
4435;HA-ENY;2025.02.03;18:00:00;19:00:00;60,00;dh;
4436;HA-ENY;2025.02.03;19:00:00;20:00:00;60,00;m;
4437;HA-ENY;2025.02.03;20:00:00;21:00:00;60,00;m;
4438;HA-ENY;2025.02.03;21:00:00;22:00:00;60,00;m;
4439;HA-ENY;2025.02.03;22:00:00;23:00:00;60,00;m;
4440;HA-ENY;2025.02.03;23:00:00;0:00:00;60,00;m;
4441;HA-ENY;2025.02.04;0:00:00;1:00:00;60,00;m;
4442;HA-ENY;2025.02.04;1:00:00;2:00:00;60,00;m;
4443;HA-ENY;2025.02.04;2:00:00;3:00:00;60,00;m;
4444;HA-ENY;2025.02.04;3:00:00;4:00:00;60,00;m;
4445;HA-ENY;2025.02.04;4:00:00;5:00:00;60,00;m;
4446;HA-ENY;2025.02.04;5:00:00;6:00:00;60,00;m;
4447;HA-ENY;2025.02.04;6:00:00;7:00:00;60,00;m;
4448;HA-ENY;2025.02.04;7:00:00;8:00:00;60,00;at;
4449;HA-ENY;2025.02.04;8:00:00;9:00:00;60,00;at;
4450;HA-ENY;2025.02.04;9:00:00;10:00:00;60,00;at;
4451;HA-ENY;2025.02.04;10:00:00;11:00:00;60,00;at;
4452;HA-ENY;2025.02.04;11:00:00;12:00:00;60,00;cs;
4453;HA-ENY;2025.02.04;12:00:00;13:00:00;60,00;dh;
4454;HA-ENY;2025.02.04;13:00:00;14:00:00;60,00;r;
4455;HA-ENY;2025.02.04;14:00:00;15:00:00;60,00;r;
4456;HA-ENY;2025.02.04;15:00:00;16:00:00;60,00;r;
4457;HA-ENY;2025.02.04;16:00:00;17:00:00;60,00;r;
4458;HA-ENY;2025.02.04;17:00:00;18:00:00;60,00;dh;
4459;HA-ENY;2025.02.04;18:00:00;19:00:00;60,00;dh;
4460;HA-ENY;2025.02.04;19:00:00;20:00:00;60,00;m;
4461;HA-ENY;2025.02.04;20:00:00;21:00:00;60,00;m;
4462;HA-ENY;2025.02.04;21:00:00;22:00:00;60,00;m;
4463;HA-ENY;2025.02.04;22:00:00;23:00:00;60,00;m;
4464;HA-ENY;2025.02.04;23:00:00;0:00:00;60,00;m;
4465;HA-ENY;2025.02.05;0:00:00;1:00:00;60,00;m;
4466;HA-ENY;2025.02.05;1:00:00;2:00:00;60,00;m;
4467;HA-ENY;2025.02.05;2:00:00;3:00:00;60,00;m;
4468;HA-ENY;2025.02.05;3:00:00;4:00:00;60,00;m;
4469;HA-ENY;2025.02.05;4:00:00;5:00:00;60,00;m;
4470;HA-ENY;2025.02.05;5:00:00;6:00:00;60,00;m;
4471;HA-ENY;2025.02.05;6:00:00;7:00:00;60,00;m;
4472;HA-ENY;2025.02.05;7:00:00;8:00:00;60,00;r;
4473;HA-ENY;2025.02.05;8:00:00;9:00:00;60,00;r;
4474;HA-ENY;2025.02.05;9:00:00;10:00:00;60,00;r;
4475;HA-ENY;2025.02.05;10:00:00;11:00:00;60,00;o;
4476;HA-ENY;2025.02.05;11:00:00;12:00:00;60,00;o;
4477;HA-ENY;2025.02.05;12:00:00;13:00:00;60,00;r;
4478;HA-ENY;2025.02.05;13:00:00;14:00:00;60,00;r;
4479;HA-ENY;2025.02.05;14:00:00;15:00:00;60,00;r;
4480;HA-ENY;2025.02.05;15:00:00;16:00:00;60,00;r;
4481;HA-ENY;2025.02.05;16:00:00;17:00:00;60,00;dh;
4482;HA-ENY;2025.02.05;17:00:00;18:00:00;60,00;dh;
4483;HA-ENY;2025.02.05;18:00:00;19:00:00;60,00;dh;
4484;HA-ENY;2025.02.05;19:00:00;20:00:00;60,00;m;
4485;HA-ENY;2025.02.05;20:00:00;21:00:00;60,00;m;
4486;HA-ENY;2025.02.05;21:00:00;22:00:00;60,00;m;
4487;HA-ENY;2025.02.05;22:00:00;23:00:00;60,00;m;
4488;HA-ENY;2025.02.05;23:00:00;0:00:00;60,00;m;
4489;HA-ENY;2025.02.06;0:00:00;1:00:00;60,00;m;
4490;HA-ENY;2025.02.06;1:00:00;2:00:00;60,00;m;
4491;HA-ENY;2025.02.06;2:00:00;3:00:00;60,00;m;
4492;HA-ENY;2025.02.06;3:00:00;4:00:00;60,00;m;
4493;HA-ENY;2025.02.06;4:00:00;5:00:00;60,00;m;
4494;HA-ENY;2025.02.06;5:00:00;6:00:00;60,00;m;
4495;HA-ENY;2025.02.06;6:00:00;7:00:00;60,00;m;
4496;HA-ENY;2025.02.06;7:00:00;8:00:00;60,00;o;
4497;HA-ENY;2025.02.06;8:00:00;9:00:00;60,00;o;
4498;HA-ENY;2025.02.06;9:00:00;10:00:00;60,00;o;
4499;HA-ENY;2025.02.06;10:00:00;11:00:00;60,00;r;
4500;HA-ENY;2025.02.06;11:00:00;12:00:00;60,00;o;
4501;HA-ENY;2025.02.06;12:00:00;13:00:00;60,00;o;
4502;HA-ENY;2025.02.06;13:00:00;14:00:00;60,00;o;
4503;HA-ENY;2025.02.06;14:00:00;15:00:00;60,00;r;
4504;HA-ENY;2025.02.06;15:00:00;16:00:00;60,00;r;
4505;HA-ENY;2025.02.06;16:00:00;17:00:00;60,00;r;
4506;HA-ENY;2025.02.06;17:00:00;18:00:00;60,00;dh;
4507;HA-ENY;2025.02.06;18:00:00;19:00:00;60,00;dh;
4508;HA-ENY;2025.02.06;19:00:00;20:00:00;60,00;m;
4509;HA-ENY;2025.02.06;20:00:00;21:00:00;60,00;m;
4510;HA-ENY;2025.02.06;21:00:00;22:00:00;60,00;m;
4511;HA-ENY;2025.02.06;22:00:00;23:00:00;60,00;m;
4512;HA-ENY;2025.02.06;23:00:00;0:00:00;60,00;m;
4513;HA-ENY;2025.02.07;0:00:00;1:00:00;60,00;m;
4514;HA-ENY;2025.02.07;1:00:00;2:00:00;60,00;m;
4515;HA-ENY;2025.02.07;2:00:00;3:00:00;60,00;m;
4516;HA-ENY;2025.02.07;3:00:00;4:00:00;60,00;m;
4517;HA-ENY;2025.02.07;4:00:00;5:00:00;60,00;m;
4518;HA-ENY;2025.02.07;5:00:00;6:00:00;60,00;m;
4519;HA-ENY;2025.02.07;6:00:00;7:00:00;60,00;m;
4520;HA-ENY;2025.02.07;7:00:00;8:00:00;60,00;k;
4521;HA-ENY;2025.02.07;8:00:00;9:00:00;60,00;k;
4522;HA-ENY;2025.02.07;9:00:00;10:00:00;60,00;k;
4523;HA-ENY;2025.02.07;10:00:00;11:00:00;60,00;k;
4524;HA-ENY;2025.02.07;11:00:00;12:00:00;60,00;k;
4525;HA-ENY;2025.02.07;12:00:00;13:00:00;60,00;k;
4526;HA-ENY;2025.02.07;13:00:00;14:00:00;60,00;k;
4527;HA-ENY;2025.02.07;14:00:00;15:00:00;60,00;k;
4528;HA-ENY;2025.02.07;15:00:00;16:00:00;60,00;k;
4529;HA-ENY;2025.02.07;16:00:00;17:00:00;60,00;k;
4530;HA-ENY;2025.02.07;17:00:00;18:00:00;60,00;k;
4531;HA-ENY;2025.02.07;18:00:00;19:00:00;60,00;k;
4532;HA-ENY;2025.02.07;19:00:00;20:00:00;60,00;m;
4533;HA-ENY;2025.02.07;20:00:00;21:00:00;60,00;m;
4534;HA-ENY;2025.02.07;21:00:00;22:00:00;60,00;m;
4535;HA-ENY;2025.02.07;22:00:00;23:00:00;60,00;m;
4536;HA-ENY;2025.02.07;23:00:00;0:00:00;60,00;m;
4537;HA-ENY;2025.02.08;0:00:00;1:00:00;60,00;m;
4538;HA-ENY;2025.02.08;1:00:00;2:00:00;60,00;m;
4539;HA-ENY;2025.02.08;2:00:00;3:00:00;60,00;m;
4540;HA-ENY;2025.02.08;3:00:00;4:00:00;60,00;m;
4541;HA-ENY;2025.02.08;4:00:00;5:00:00;60,00;m;
4542;HA-ENY;2025.02.08;5:00:00;6:00:00;60,00;m;
4543;HA-ENY;2025.02.08;6:00:00;7:00:00;60,00;m;
4544;HA-ENY;2025.02.08;7:00:00;8:00:00;60,00;m;
4545;HA-ENY;2025.02.08;8:00:00;9:00:00;60,00;m;
4546;HA-ENY;2025.02.08;9:00:00;10:00:00;60,00;k;
4547;HA-ENY;2025.02.08;10:00:00;11:00:00;60,00;k;
4548;HA-ENY;2025.02.08;11:00:00;12:00:00;60,00;k;
4549;HA-ENY;2025.02.08;12:00:00;13:00:00;60,00;k;
4550;HA-ENY;2025.02.08;13:00:00;14:00:00;60,00;k;
4551;HA-ENY;2025.02.08;14:00:00;15:00:00;60,00;k;
4552;HA-ENY;2025.02.08;15:00:00;16:00:00;60,00;m;
4553;HA-ENY;2025.02.08;16:00:00;17:00:00;60,00;m;
4554;HA-ENY;2025.02.08;17:00:00;18:00:00;60,00;m;
4555;HA-ENY;2025.02.08;18:00:00;19:00:00;60,00;m;
4556;HA-ENY;2025.02.08;19:00:00;20:00:00;60,00;m;
4557;HA-ENY;2025.02.08;20:00:00;21:00:00;60,00;m;
4558;HA-ENY;2025.02.08;21:00:00;22:00:00;60,00;m;
4559;HA-ENY;2025.02.08;22:00:00;23:00:00;60,00;m;
4560;HA-ENY;2025.02.08;23:00:00;0:00:00;60,00;m;
4561;HA-ENY;2025.02.09;0:00:00;1:00:00;60,00;m;
4562;HA-ENY;2025.02.09;1:00:00;2:00:00;60,00;m;
4563;HA-ENY;2025.02.09;2:00:00;3:00:00;60,00;m;
4564;HA-ENY;2025.02.09;3:00:00;4:00:00;60,00;m;
4565;HA-ENY;2025.02.09;4:00:00;5:00:00;60,00;m;
4566;HA-ENY;2025.02.09;5:00:00;6:00:00;60,00;m;
4567;HA-ENY;2025.02.09;6:00:00;7:00:00;60,00;m;
4568;HA-ENY;2025.02.09;7:00:00;8:00:00;60,00;m;
4569;HA-ENY;2025.02.09;8:00:00;9:00:00;60,00;m;
4570;HA-ENY;2025.02.09;9:00:00;10:00:00;60,00;k;
4571;HA-ENY;2025.02.09;10:00:00;11:00:00;60,00;k;
4572;HA-ENY;2025.02.09;11:00:00;12:00:00;60,00;k;
4573;HA-ENY;2025.02.09;12:00:00;13:00:00;60,00;k;
4574;HA-ENY;2025.02.09;13:00:00;14:00:00;60,00;k;
4575;HA-ENY;2025.02.09;14:00:00;15:00:00;60,00;k;
4576;HA-ENY;2025.02.09;15:00:00;16:00:00;60,00;m;
4577;HA-ENY;2025.02.09;16:00:00;17:00:00;60,00;m;
4578;HA-ENY;2025.02.09;17:00:00;18:00:00;60,00;m;
4579;HA-ENY;2025.02.09;18:00:00;19:00:00;60,00;m;
4580;HA-ENY;2025.02.09;19:00:00;20:00:00;60,00;m;
4581;HA-ENY;2025.02.09;20:00:00;21:00:00;60,00;m;
4582;HA-ENY;2025.02.09;21:00:00;22:00:00;60,00;m;
4583;HA-ENY;2025.02.09;22:00:00;23:00:00;60,00;m;
4584;HA-ENY;2025.02.09;23:00:00;0:00:00;60,00;m;
4585;HA-ENY;2025.02.10;0:00:00;1:00:00;60,00;m;
4586;HA-ENY;2025.02.10;1:00:00;2:00:00;60,00;m;
4587;HA-ENY;2025.02.10;2:00:00;3:00:00;60,00;m;
4588;HA-ENY;2025.02.10;3:00:00;4:00:00;60,00;m;
4589;HA-ENY;2025.02.10;4:00:00;5:00:00;60,00;m;
4590;HA-ENY;2025.02.10;5:00:00;6:00:00;60,00;m;
4591;HA-ENY;2025.02.10;6:00:00;7:00:00;60,00;m;
4592;HA-ENY;2025.02.10;7:00:00;8:00:00;60,00;k;
4593;HA-ENY;2025.02.10;8:00:00;9:00:00;60,00;k;
4594;HA-ENY;2025.02.10;9:00:00;10:00:00;60,00;k;
4595;HA-ENY;2025.02.10;10:00:00;11:00:00;60,00;r;
4596;HA-ENY;2025.02.10;11:00:00;12:00:00;60,00;k;
4597;HA-ENY;2025.02.10;12:00:00;13:00:00;60,00;k;
4598;HA-ENY;2025.02.10;13:00:00;14:00:00;60,00;k;
4599;HA-ENY;2025.02.10;14:00:00;15:00:00;60,00;k;
4600;HA-ENY;2025.02.10;15:00:00;16:00:00;60,00;k;
4601;HA-ENY;2025.02.10;16:00:00;17:00:00;60,00;k;
4602;HA-ENY;2025.02.10;17:00:00;18:00:00;60,00;k;
4603;HA-ENY;2025.02.10;18:00:00;19:00:00;60,00;k;
4604;HA-ENY;2025.02.10;19:00:00;20:00:00;60,00;m;
4605;HA-ENY;2025.02.10;20:00:00;21:00:00;60,00;m;
4606;HA-ENY;2025.02.10;21:00:00;22:00:00;60,00;m;
4607;HA-ENY;2025.02.10;22:00:00;23:00:00;60,00;m;
4608;HA-ENY;2025.02.10;23:00:00;0:00:00;60,00;m;
4609;HA-ENY;2025.02.11;0:00:00;1:00:00;60,00;m;
4610;HA-ENY;2025.02.11;1:00:00;2:00:00;60,00;m;
4611;HA-ENY;2025.02.11;2:00:00;3:00:00;60,00;m;
4612;HA-ENY;2025.02.11;3:00:00;4:00:00;60,00;m;
4613;HA-ENY;2025.02.11;4:00:00;5:00:00;60,00;m;
4614;HA-ENY;2025.02.11;5:00:00;6:00:00;60,00;m;
4615;HA-ENY;2025.02.11;6:00:00;7:00:00;60,00;m;
4616;HA-ENY;2025.02.11;7:00:00;8:00:00;60,00;k;
4617;HA-ENY;2025.02.11;8:00:00;9:00:00;60,00;k;
4618;HA-ENY;2025.02.11;9:00:00;10:00:00;60,00;k;
4619;HA-ENY;2025.02.11;10:00:00;11:00:00;60,00;k;
4620;HA-ENY;2025.02.11;11:00:00;12:00:00;60,00;k;
4621;HA-ENY;2025.02.11;12:00:00;13:00:00;60,00;k;
4622;HA-ENY;2025.02.11;13:00:00;14:00:00;60,00;k;
4623;HA-ENY;2025.02.11;14:00:00;15:00:00;60,00;k;
4624;HA-ENY;2025.02.11;15:00:00;16:00:00;60,00;k;
